7955,Albus Dumbledore,quite correct cornelius.
7956,Cornelius Fudge,i knew it!
7957,Cornelius Fudge,i knew it!
7958,Cornelius Fudge,you've been plotting against me all this time!
7959,Cornelius Fudge,this is too good to be true!
7960,Harry Potter,professor no!
7961,Albus Dumbledore,quiet harry!
7962,Cornelius Fudge,yes shut up potter.
7963,Cornelius Fudge,so you'll be coming with us to the ministry--
7964,Albus Dumbledore,ah yes.
7965,Albus Dumbledore,i was wondering when we'd hit that little snag.
7966,Cornelius Fudge,i see no snag dumbledore.
7967,Albus Dumbledore,but i do.
7968,Albus Dumbledore,you seem to be laboring under the delusion that i would 'come quietly.'
7969,Cornelius Fudge,resisting arrest now are you dumbledore?
7970,Cornelius Fudge,you would really take on two aurors dolores and myself dumbledore?
7971,Albus Dumbledore,naturally.
7972,Albus Dumbledore,all of you did rather well on your spellwork at this school but if you attempt to take me in by force i'm afraid i shall have to hurt you.
7973,Albus Dumbledore,are you all right?
7974,Minerva McGonagall,yes we're fine.
7975,Albus Dumbledore,i'm not going into hiding.
7976,Albus Dumbledore,fudge will soon regret removing me from hogwarts.
7977,Harry Potter,i'm so sorry professor!
7978,Albus Dumbledore,it's fine.
7979,Albus Dumbledore,now listen to me harry.
7980,Albus Dumbledore,keep studying occlumency!
7981,Albus Dumbledore,do everything professor snape tells you.
7982,Albus Dumbledore,close your mind!
7983,Albus Dumbledore,you will understand in time.
7984,Albus Dumbledore,fudge is stirring.
7985,Albus Dumbledore,lay back down.
7986,Albus Dumbledore,they must not think we have had time to talk.
7987,Cornelius Fudge,find him!
7988,Dolores Umbridge,"""by order of the ministry of magic: dolores jane umbridge will replace albus dumbledore as head of hogwarts school of witchcraft and wizardry."""
7989,Dolores Umbridge,my first act as your new headmistress is to form an inquisitional squad lead by draco malfoy.
7990,Dolores Umbridge,they will report directly to me about the goings on in the halls of this school.
7991,Dolores Umbridge,furthermore our good caretaker mr. filch has requested we reinstate the 'old punishments.'
7992,Dolores Umbridge,i have decided that there is no reason we shouldn't.
7993,Harry Potter,are you sure you can't?
7994,Harry Potter,hagrid said it was important.
7995,Ron Weasley,no way.
7996,Ron Weasley,quidditch practice.
7997,Ron Weasley,if i don't show up angelina'll go mad.
7998,Hermione Granger,hagrid...we've been walking for a good hour.
7999,Rubeus Hagrid,its jus' up ahead here.
8000,Harry Potter,could you tell us what it is hagrid please?
8001,Rubeus Hagrid,all righ'.
8002,Rubeus Hagrid,well i'm showin' yeh this because tha' umbridge woman put me on probation.
8003,Rubeus Hagrid,i can' last much longer afore i get sacked like trelawney.
8004,Hermione Granger,we won't let her!
8005,Hermione Granger,of course we'll help.
8006,Rubeus Hagrid,knew yeh'd say yes!
8007,Rubeus Hagrid,okay real quiet like from here on.
8008,Rubeus Hagrid,there we are!
8009,Hermione Granger,hagrid i thought none of them wanted to come!
8010,Rubeus Hagrid,none o' them did hermione!
8011,Rubeus Hagrid,i didn' have much ruddy choice inna matter!
8012,Rubeus Hagrid,i couldn' leave 'im!
8013,Hermione Granger,oh why hagrid?
8014,Hermione Granger,why?
8015,Rubeus Hagrid,he's me brother!
8016,Rubeus Hagrid,well half-brother anyway.
8017,Rubeus Hagrid,me mum had 'im afore she died.
8018,Rubeus Hagrid,here.
8019,Rubeus Hagrid,i'll introduce yeh to grawp!
8020,Rubeus Hagrid,yeh all righ' grawp?
8021,Rubeus Hagrid,look wha' i brough' yeh grawpy!
8022,Rubeus Hagrid,two new friends an' all.
8023,Rubeus Hagrid,we 'ave harry potter here see?
8024,Rubeus Hagrid,an' over here is hermy.
8025,Grawp,hermy!
8026,Rubeus Hagrid,bad grawpy!
8027,Rubeus Hagrid,bad boy!
8028,Rubeus Hagrid,we don' attack our friends grawpy!
8029,Rubeus Hagrid,see he don' know any better.
8030,Rubeus Hagrid,anyway all yeh need teh do is go an' talk to 'im.
8031,Rubeus Hagrid,give 'ima bit o' company.
8032,Rubeus Hagrid,oh blimey...
8033,Bane,i thought we told you that you were no longer welcome in this place hagrid.
8034,Bane,you or that beast you brought from afar.
8035,Rubeus Hagrid,s'not up to you who comes and goes in this forest.
8036,Bane,you stopped us from invoking our punishments on firenze for becoming the servant of the humans at
8037,Rubeus Hagrid,stopped yeh from committin' murder yeh mean!
8038,Rubeus Hagrid,well you'll tolerate 'im as long as he's here!
8039,Bane,we allow you to pass this time hagrid because you have young with you.
8040,Bane,but the next time you enter this forest your life is forfeit.
8041,Severus Snape,have you been practicing potter?
8042,Harry Potter,yeah.
8043,Severus Snape,well we shall see won't we?
8044,Sirius Black,put that away james.
8045,Sirius Black,i'm bored.
8046,Sirius Black,wish it was full moon.
8047,Remus Lupin,easy for you to say.
8048,James Potter,this should cheer you up sirius.
8049,James Potter,look.
8050,James Potter,sirius grins.
8051,James Potter,all right there snivellus?
8052,Sirius Black,expelliarmus!
8053,James Potter,impedimenta!
8054,Severus Snape,you just wait...
8055,James Potter,and now the moment you've all been waiting for--
8056,Lily Potter,leave him alone james potter!
8057,James Potter,another charity case lily?
8058,Lily Potter,what has he done to you?
8059,James Potter,nothing.
8060,James Potter,it's more the fact that he exists you see...
8061,Severus Snape,semper-——
8062,James Potter,levicorpus!
8063,Lily Potter,leave him alone potter!
8064,James Potter,i will if you go out with me.
8065,Lily Potter,i wouldn't go out with you if it were a choice between you and the giant squid!
8066,Lily Potter,now let him down.
8067,Sirius Black,locomotor mortis!
8068,Lily Potter,i said leave him alone!
8069,James Potter,don't make me hex you lily.
8070,Lily Potter,then let him go!
8071,James Potter,fine!
8072,James Potter,you're lucky lily was here snivellus!
8073,Severus Snape,i don't need help from a mud-blood like her!
8074,James Potter,apologize to her!
8075,James Potter,now!
8076,Lily Potter,don't make him apologize.
8077,Lily Potter,honestly you're as bad as he is!
8078,James Potter,i would never call you that.
8079,Lily Potter,you make me sick potter.
8080,James Potter,lily!
8081,James Potter,hey lily!
8082,Severus Snape,having fun potter?
8083,Severus Snape,been enjoying yourself?
8084,Harry Potter,no!
8085,Severus Snape,amusing man your father...
8086,Harry Potter,i--sorry!
8087,Severus Snape,you will repeat what you saw to no
8088,Harry Potter,no of course not!
8089,Severus Snape,you had better not potter or you will experience a pain so horrible you will wish you had never been born!
8090,Severus Snape,now get out of my sight!
8091,Severus Snape,do not set foot in this office ever again!
8092,Voldemort,can you reach it?
8093,Voldemort,can you take it for me black?
8094,Sirius Black,i would rather die!
8095,Voldemort,oh you will die.
8096,Voldemort,eventually.
8097,Voldemort,but there are hours even days of pain awaiting you before then.
8098,Voldemort,i'm going to enjoy this black.
8099,Voldemort,i have you and soon i shall have the weapon.
8100,Voldemort,and then not even your pathetic order can stand in my way!
8101,Voldemort,voldemort laughs a horrible spine-chilling laugh.
8102,Griselda Marchbanks,are you all right potter?
8103,Griselda Marchbanks,pressure of exams.
8104,Griselda Marchbanks,it happens.
8105,Griselda Marchbanks,take a breath and maybe you'll be ready to go back in.
8106,Griselda Marchbanks,time is nearly up but--—
8107,Harry Potter,no--no i've done all i can.
8108,Ron Weasley,you all right?
8109,Harry Potter,voldemort!
8110,Harry Potter,he's got sirius!
8111,Harry Potter,in the department of mysteries!
8112,Hermione Granger,how do you know?
8113,Harry Potter,i just saw it.
8114,Harry Potter,how're we going to get there?
8115,Ron Weasley,to the department of mysteries?
8116,Harry Potter,we've got to do something!
8117,Hermione Granger,how'd voldemort get into the ministry of magic without being seen?
8118,Hermione Granger,i mean he and sirius are the two most wanted wizards in the world...
8119,Ron Weasley,yeah.
8120,Ron Weasley,they can't just waltz into the ministry of magic!
8121,Hermione Granger,it just seems so unlikely harry!
8122,Harry Potter,i won't let sirius die!
8123,Ginny Weasley,we heard harry yelling.
8124,Ginny Weasley,what's up?
8125,Harry Potter,voldemort's broken into the department of mysteries.
8126,Harry Potter,he's got sirius there!
8127,Hermione Granger,think harry!
8128,Hermione Granger,voldemort knows you!
8129,Hermione Granger,he knows you'd rush off to save sirius.
8130,Harry Potter,there isn't anyone else hermione!
8131,Harry Potter,everyone from the order is gone!
8132,Ginny Weasley,anything we can do to help?
8133,Harry Potter,no there isn't!
8134,Hermione Granger,yes they can harry.
8135,Harry Potter,how?
8136,Hermione Granger,before we do anything we need to establish that sirius really isn't at headquarters.
8137,Hermione Granger,which means we'll need to break into umbridge's office.
8138,George Weasley,might be able to.
8139,Fred Weasley,just give us a few seconds.
8140,Hermione Granger,mind you it's got to be really good!
8141,Fred Weasley,it's been too quiet around here
8142,George Weasley,time we did some real damage to this place.
8143,Hermione Granger,we'll also need to keep everyone away from her office.
8144,Ginny Weasley,we can do that!
8145,Ginny Weasley,me and luna'll guard the hallway.
8146,Hermione Granger,we'll probably only manage five minutes or so.
8147,Harry Potter,that's all we'll need.
8148,Fred Weasley,right.
8149,Fred Weasley,you've got ten minutes to get to umbridge's office.
8150,Fred Weasley,and whatever you do stay away from the astronomy tower for the next couple of hours.
8151,George Weasley,unless they spread in which case i'd get out of the castle for a while.
8152,Hermione Granger,break out your invisibility cloak harry.
8153,Argus Filch,professor!
8154,Argus Filch,it's those weasley twins!
8155,Argus Filch,they've set something off in the astronomy tower!
8156,Dolores Umbridge,ready to try out the old punishments again?
8157,Harry Potter,grimmauld place!
8158,Fred Weasley,that was worth it!
8159,Argus Filch,i've got you now!
8160,Fred Weasley,thank you for playing one and all.
8161,George Weasley,and now we've got to go!
8162,Harry Potter,sirius!
8163,Harry Potter,lupin?
8164,Harry Potter,hello?
8165,Kreacher,what's this?
8166,Kreacher,the potter boy in the fire...
8167,Harry Potter,kreacher where's sirius?
8168,Kreacher,master went out.
8169,Dolores Umbridge,so turning a hallway into a swamp is funny is it?
8170,Fred Weasley,fairly amusing yeah.
8171,Dolores Umbridge,well now you're going to learn what happens to wrongdoers in my school.
8172,Fred Weasley,this was never your school!
8173,Fred Weasley,hogwarts is dumbledore's school!
8174,Dolores Umbridge,well now you're going to get your
8175,George Weasley,you know i don't think we are.
8176,Fred Weasley,george i think we've outgrown full- time education.
8177,Fred Weasley,wouldn't you agree?
8178,George Weasley,completely fred.
8179,Fred Weasley,time to enter the real world?
8180,George Weasley,definitely.
8181,Fred Weasley,accio brooms!
8182,George Weasley,accio brooms!
8183,Fred Weasley,we won't be seeing you.
8184,George Weasley,yeah don't bother writing.
8185,Fred Weasley,be sure to visit us at our new premises on diagon alley!
8186,Harry Potter,you know where he is don't you?
8187,Kreacher,master does not tell kreacher where he goes.
8188,Kreacher,master will never return from the department of mysteries!
8189,Dolores Umbridge,you think you could simply walk into my office without me knowing about it?
8190,Dolores Umbridge,foolish boy!
8191,Dolores Umbridge,accio wand!
8192,Dolores Umbridge,who were you trying to contact?
